Transaction_ID,Cashier_ID,Date_Time,Store_Location,Product,Brand,Quantity,Price_Per_Unit,Total_Price,Payment_Method,Membership_ID
2268,CASH_469,2024-07-11 13:43:58,Wien,Eingelegte Oliven,Brand A,2,8.23,16.46,Mobile Payment,M_1315
2269,CASH_293,2024-09-19 08:35:17,Bregenz,Eingelegte Gurken,Brand A,1,2.55,2.55,Debit Card,M_6418
2270,CASH_285,2024-09-29 03:19:51,St. Pölten,Eingelegte Gurken,Brand C,5,4.48,22.4,Mobile Payment,
2271,CASH_814,2024-09-28 15:53:44,Klagenfurt,Eingelegte Gurken,Brand B,8,5.5,44.0,Credit Card,
2272,CASH_377,2024-07-09 20:28:13,Linz,Eingelegte Gurken,Brand C,6,3.11,18.66,Credit Card,M_4487
2273,CASH_626,2024-08-24 08:58:46,St. Pölten,Eingelegte Gurken,Brand A,1,,,Debit Card,
2274,CASH_390,2024-07-17 21:45:39,Klagenfurt,Eingelegte Gurken,Brand D,2,3.15,6.3,Mobile Payment,M_5943
2275,CASH_752,2024-08-06 05:40:45,Innsbruck,Eingelegte Gurken,Brand C,3,8.98,26.94,Cash,M_8919
2276,CASH_515,2024-08-30 22:22:55,Bregenz,Eingelegte Oliven,Brand A,4,,,Cash,M_6336
2277,CASH_449,2024-08-30 03:52:05,Eisenstadt,Eingelegte Oliven,Brand B,2,8.79,17.58,Debit Card,M_9548
2278,CASH_223,2024-07-01 15:46:36,Salzburg,Eingelegte Gurken,Brand A,2,4.61,9.22,Mobile Payment,M_2338
2279,CASH_690,2024-09-03 07:03:48,Bregenz,Eingelegte Gurken,Brand C,3,3.72,11.16,Debit Card,
2280,CASH_883,2024-09-05 17:54:41,Klagenfurt,Eingelegte Oliven,Brand B,4,7.49,29.96,Debit Card,M_9119
2281,CASH_747,2024-09-10 17:56:07,Graz,Eingelegte Gurken,Brand B,3,1.85,5.55,Credit Card,M_1504
2282,CASH_699,2024-07-22 12:30:36,Wien,Eingelegte Oliven,Brand D,7,1.18,8.26,Debit Card,M_4330
2283,CASH_164,2024-09-12 20:23:29,Villach,Eingelegte Gurken,Brand D,9,1.98,17.82,Credit Card,M_4095
2284,CASH_121,2024-07-02 23:37:53,Bregenz,Eingelegte Melanzani,Brand B,8,1.55,12.4,Debit Card,M_8121
2285,CASH_919,2024-07-29 05:02:31,Wien,Eingelegte Oliven,Brand B,5,6.34,31.7,Debit Card,M_5988
2286,CASH_455,2024-09-26 05:39:26,Wien,Eingelegte Gurken,Brand C,5,4.55,22.75,Debit Card,
2287,CASH_622,2024-08-05 02:49:38,Graz,Eingelegte Oliven,Brand A,8,3.44,27.52,Debit Card,M_1057
2288,CASH_235,2024-07-25 09:21:48,Graz,Eingelegte Melanzani,Brand B,7,4.57,31.99,Cash,
2289,CASH_480,2024-09-23 08:22:10,Bregenz,Eingelegte Melanzani,Brand B,1,7.44,7.44,Credit Card,M_8560
2290,CASH_443,2024-07-06 23:24:14,Salzburg,Eingelegte Gurken,Brand C,3,3.45,10.35,Debit Card,M_7030
2291,CASH_748,2024-09-10 06:30:48,St. Pölten,Eingelegte Oliven,Brand A,1,4.22,4.22,Cash,M_7687
2292,CASH_322,2024-07-18 15:27:14,Linz,Eingelegte Melanzani,Brand B,9,7.27,65.43,Cash,M_9513
2293,CASH_290,,Klagenfurt,Eingelegte Oliven,Brand B,2,,,Cash,M_1871
2294,CASH_357,2024-08-09 04:41:13,Wien,Eingelegte Melanzani,Brand D,1,2.72,2.72,Cash,M_9804
2295,CASH_749,2024-09-07 08:23:25,Salzburg,Eingelegte Melanzani,Brand C,8,6.63,53.04,Credit Card,
2296,CASH_480,2024-09-06 22:41:40,Salzburg,Eingelegte Gurken,Brand D,10,5.86,58.6,Debit Card,
2297,CASH_247,2024-08-08 23:53:44,Salzburg,Eingelegte Gurken,Brand D,9,5.17,46.53,Cash,M_1493
2298,CASH_716,2024-09-19 14:12:41,Villach,Eingelegte Oliven,Brand C,10,7.53,75.3,Cash,M_4496
2299,CASH_721,2024-07-29 19:29:39,Bregenz,Eingelegte Oliven,Brand B,4,,,Mobile Payment,
2300,CASH_530,2024-08-17 18:52:43,Klagenfurt,Eingelegte Gurken,Brand A,1,1.11,1.11,Debit Card,M_9585
2301,CASH_328,2024-07-05 12:41:29,Linz,Eingelegte Gurken,Brand D,8,,,Mobile Payment,M_9714
2302,CASH_191,2024-09-13 11:46:39,Wien,Eingelegte Melanzani,Brand C,3,8.71,26.13,Debit Card,
2303,CASH_552,,Linz,Eingelegte Melanzani,Brand D,4,3.31,13.24,Mobile Payment,M_5735
2304,CASH_392,,Villach,Eingelegte Gurken,Brand D,6,5.23,31.38,Debit Card,
2305,CASH_853,2024-07-12 00:42:09,Bregenz,Eingelegte Melanzani,Brand D,7,7.69,53.83,Cash,M_7398
2306,CASH_309,,Linz,Eingelegte Oliven,Brand D,5,6.39,31.95,Credit Card,M_7413
2307,CASH_409,2024-07-16 01:38:00,Eisenstadt,Eingelegte Oliven,Brand D,7,7.55,52.85,Debit Card,
2308,CASH_558,2024-08-09 09:59:48,Eisenstadt,Eingelegte Oliven,Brand B,8,6.53,52.24,Mobile Payment,
2309,CASH_302,,Bregenz,Eingelegte Melanzani,Brand D,5,7.94,39.7,Mobile Payment,M_2760
2310,CASH_528,2024-09-01 07:45:17,Villach,Eingelegte Oliven,Brand C,5,8.13,40.65,Cash,M_9996
2311,CASH_130,2024-08-11 04:32:36,Klagenfurt,Eingelegte Gurken,Brand D,6,1.79,10.74,Cash,M_5963
2312,CASH_652,2024-09-14 16:59:48,Eisenstadt,Eingelegte Melanzani,Brand D,5,3.38,16.9,Credit Card,M_7607
2313,CASH_864,2024-09-03 01:25:10,Klagenfurt,Eingelegte Melanzani,Brand B,4,,,Debit Card,
2314,CASH_405,2024-07-22 08:59:14,Innsbruck,Eingelegte Gurken,Brand C,9,3.97,35.73,Credit Card,
2315,CASH_165,2024-07-05 07:32:28,Wien,Eingelegte Oliven,Brand A,4,3.79,15.16,Mobile Payment,M_1011
2316,CASH_365,2024-07-08 06:30:25,Bregenz,Eingelegte Gurken,Brand D,7,6.25,43.75,Credit Card,M_4051
2317,CASH_935,,Villach,Eingelegte Oliven,Brand C,6,4.68,28.08,Credit Card,M_1727
2318,CASH_326,2024-07-16 10:33:38,Innsbruck,Eingelegte Melanzani,Brand C,3,4.74,14.22,Debit Card,
2319,CASH_983,,Wien,Eingelegte Melanzani,Brand C,8,5.67,45.36,Credit Card,M_1510
2320,CASH_194,2024-08-15 14:06:34,Klagenfurt,Eingelegte Oliven,Brand A,7,6.89,48.23,Credit Card,M_2899
2321,CASH_444,2024-08-17 01:56:22,Salzburg,Eingelegte Oliven,Brand A,10,9.36,93.6,Debit Card,M_2335
2322,CASH_649,,Wien,Eingelegte Oliven,Brand C,10,6.38,63.8,Cash,M_6990
2323,CASH_185,2024-09-28 03:38:27,Graz,Eingelegte Oliven,Brand B,4,1.67,6.68,Cash,
2324,CASH_890,2024-07-06 18:55:55,Linz,Eingelegte Melanzani,Brand A,4,7.09,28.36,Debit Card,M_9554
2325,CASH_497,2024-08-27 08:34:00,Villach,Eingelegte Melanzani,Brand A,3,8.1,24.3,Cash,M_4760
2326,CASH_425,2024-09-14 11:04:27,Bregenz,Eingelegte Oliven,Brand A,3,5.99,17.97,Credit Card,M_2039
2327,CASH_784,2024-09-24 23:08:55,Innsbruck,Eingelegte Oliven,Brand B,4,,,Mobile Payment,M_9322
2328,CASH_254,2024-07-18 01:27:50,Innsbruck,Eingelegte Melanzani,Brand C,6,5.99,35.94,Credit Card,M_7339
2329,CASH_467,,Wien,Eingelegte Gurken,Brand B,2,,,Credit Card,M_7917
2330,CASH_670,2024-08-05 03:44:56,Wien,Eingelegte Gurken,Brand C,7,8.89,62.23,Credit Card,M_9184
2331,CASH_677,2024-09-09 07:17:27,Klagenfurt,Eingelegte Gurken,Brand C,10,1.27,12.7,Debit Card,
2332,CASH_947,2024-08-12 16:02:26,Graz,Eingelegte Oliven,Brand D,5,4.89,24.45,Cash,M_9951
2333,CASH_245,2024-09-22 01:31:16,St. Pölten,Eingelegte Gurken,Brand A,5,6.57,32.85,Credit Card,
2334,CASH_283,2024-09-22 14:58:27,Klagenfurt,Eingelegte Melanzani,Brand C,8,4.51,36.08,Credit Card,M_6658
2335,CASH_745,2024-08-06 15:08:33,Villach,Eingelegte Melanzani,Brand D,5,4.38,21.9,Mobile Payment,M_1234
2336,CASH_925,2024-09-26 12:08:38,Bregenz,Eingelegte Gurken,Brand A,2,4.48,8.96,Debit Card,M_4107
2337,CASH_708,,Villach,Eingelegte Gurken,Brand A,2,4.41,8.82,Debit Card,M_5839
2338,,2024-08-16 15:08:13,Graz,Eingelegte Gurken,Brand B,5,2.83,14.15,Cash,M_7394
2339,CASH_957,,St. Pölten,Eingelegte Gurken,Brand D,2,1.97,3.94,Credit Card,M_3460
2340,CASH_189,2024-07-30 10:12:49,Innsbruck,Eingelegte Oliven,Brand A,9,9.27,83.43,Credit Card,M_4767
2341,CASH_828,2024-07-20 04:46:45,Salzburg,Eingelegte Melanzani,Brand A,3,6.21,18.63,Mobile Payment,M_4706
2342,CASH_176,2024-08-05 22:41:51,Linz,Eingelegte Melanzani,Brand D,9,7.25,65.25,Cash,M_8628
2343,CASH_411,2024-09-08 04:44:55,Wien,Eingelegte Melanzani,Brand A,2,5.78,11.56,Cash,
2344,CASH_614,2024-09-26 23:33:05,Salzburg,Eingelegte Oliven,Brand A,1,6.1,6.1,Cash,M_3664
2345,CASH_872,2024-08-29 16:49:39,Villach,Eingelegte Melanzani,Brand C,6,5.06,30.36,Mobile Payment,M_6682
2346,CASH_645,2024-09-28 09:32:33,Graz,Eingelegte Melanzani,Brand D,3,3.66,10.98,Cash,
2347,CASH_670,2024-07-09 14:33:43,Graz,Eingelegte Oliven,Brand A,6,,,Cash,
2348,CASH_262,2024-09-06 05:32:30,Wien,Eingelegte Gurken,Brand D,7,4.42,30.94,Debit Card,M_9720
2349,CASH_813,2024-09-02 09:20:45,Eisenstadt,Eingelegte Gurken,Brand A,3,,,Debit Card,M_2183
2350,CASH_294,2024-08-19 17:23:38,Salzburg,Eingelegte Gurken,Brand B,7,6.91,48.37,Credit Card,M_5842
2351,CASH_750,2024-08-02 08:14:00,Salzburg,Eingelegte Melanzani,Brand D,2,3.58,7.16,Cash,M_7257
2352,CASH_309,2024-08-29 09:17:59,Innsbruck,Eingelegte Melanzani,Brand D,2,7.15,14.3,Mobile Payment,
2353,CASH_542,2024-09-13 14:10:39,St. Pölten,Eingelegte Gurken,Brand A,2,,,Credit Card,M_5956
2354,CASH_828,2024-09-15 15:23:47,Eisenstadt,Eingelegte Oliven,Brand C,9,6.64,59.76,Credit Card,M_8801
2355,CASH_686,2024-09-29 04:07:23,St. Pölten,Eingelegte Melanzani,Brand D,10,5.11,51.1,Cash,M_9045
2356,CASH_264,2024-07-06 06:13:07,Graz,Eingelegte Melanzani,Brand B,10,6.01,60.1,Debit Card,
2357,CASH_998,2024-08-09 23:56:47,Eisenstadt,Eingelegte Melanzani,Brand D,9,5.14,46.26,Debit Card,
2358,CASH_461,2024-08-19 13:55:48,Villach,Eingelegte Melanzani,Brand A,8,7.45,59.6,Cash,M_3533
2359,CASH_223,2024-09-26 20:34:08,St. Pölten,Eingelegte Melanzani,Brand D,9,6.0,54.0,Mobile Payment,M_3189
2360,CASH_970,2024-07-28 19:13:12,Wien,Eingelegte Gurken,Brand C,10,4.88,48.8,Cash,M_1601
2361,CASH_656,2024-08-20 01:56:17,Klagenfurt,Eingelegte Melanzani,Brand A,3,6.88,20.64,Mobile Payment,
2362,CASH_193,,Salzburg,Eingelegte Oliven,Brand C,7,2.39,16.73,Mobile Payment,
2363,CASH_190,2024-07-31 14:35:43,Bregenz,Eingelegte Oliven,Brand A,5,7.53,37.65,Cash,M_5135
2364,CASH_446,2024-07-11 22:26:46,St. Pölten,Eingelegte Gurken,Brand C,9,7.39,66.51,Mobile Payment,
2365,CASH_973,2024-07-26 03:13:48,Villach,Eingelegte Melanzani,Brand D,6,2.6,15.6,Debit Card,M_9514
2366,CASH_672,2024-09-11 06:23:50,Villach,Eingelegte Melanzani,Brand B,5,,,Mobile Payment,M_2195
2367,CASH_657,2024-09-10 00:35:41,Linz,Eingelegte Melanzani,Brand D,8,2.73,21.84,Credit Card,M_9028
2368,CASH_183,2024-07-04 01:06:04,Innsbruck,Eingelegte Oliven,Brand A,6,9.7,58.2,Mobile Payment,
2369,CASH_876,2024-08-02 15:39:10,Salzburg,Eingelegte Gurken,Brand A,2,,,Debit Card,
2370,CASH_118,2024-08-02 14:45:38,Linz,Eingelegte Oliven,Brand A,6,5.33,31.98,Credit Card,M_7240
2371,CASH_791,,Villach,Eingelegte Melanzani,Brand A,3,5.12,15.36,Debit Card,M_3841
2372,CASH_262,2024-08-19 18:36:28,Linz,Eingelegte Gurken,Brand D,2,7.78,15.56,Mobile Payment,M_8273
2373,CASH_218,,Klagenfurt,Eingelegte Gurken,Brand A,8,2.85,22.8,Cash,M_7778
2374,CASH_620,2024-08-24 16:21:26,Eisenstadt,Eingelegte Oliven,Brand D,2,,,Mobile Payment,M_8770
2375,CASH_937,2024-08-18 15:55:53,St. Pölten,Eingelegte Gurken,Brand B,4,4.7,18.8,Mobile Payment,M_1836
2376,CASH_773,2024-09-01 12:53:31,Villach,Eingelegte Gurken,Brand D,5,5.66,28.3,Debit Card,M_5248
2377,CASH_462,2024-08-26 23:05:22,Innsbruck,Eingelegte Gurken,Brand D,5,6.83,34.15,Cash,
2378,,2024-09-02 05:38:41,Eisenstadt,Eingelegte Oliven,Brand C,9,3.83,34.47,Cash,M_5238
2379,CASH_987,2024-08-26 11:17:35,Wien,Eingelegte Gurken,Brand A,6,2.94,17.64,Mobile Payment,M_4088
2380,,,Eisenstadt,Eingelegte Melanzani,Brand C,1,5.13,5.13,Credit Card,M_5502
2381,CASH_823,2024-08-19 06:11:51,Linz,Eingelegte Melanzani,Brand C,2,,,Cash,M_9462
2382,CASH_306,2024-09-19 18:27:13,Linz,Eingelegte Gurken,Brand D,5,3.4,17.0,Debit Card,M_1611
2383,CASH_902,2024-07-18 15:12:52,St. Pölten,Eingelegte Oliven,Brand D,5,6.35,31.75,Credit Card,M_5647
2384,CASH_600,2024-07-12 00:11:40,Villach,Eingelegte Melanzani,Brand D,9,8.86,79.74,Mobile Payment,
2385,CASH_749,2024-09-14 14:30:36,Bregenz,Eingelegte Melanzani,Brand B,4,1.2,4.8,Credit Card,
2386,CASH_584,2024-09-22 11:17:45,Eisenstadt,Eingelegte Oliven,Brand B,6,,,Mobile Payment,M_4005
2387,CASH_981,2024-08-29 00:46:25,Eisenstadt,Eingelegte Gurken,Brand C,7,1.54,10.78,Credit Card,M_9876
2388,CASH_836,2024-07-21 19:11:15,Villach,Eingelegte Melanzani,Brand B,10,2.69,26.9,Debit Card,
2389,,2024-08-08 21:06:44,Innsbruck,Eingelegte Melanzani,Brand D,7,5.01,35.07,Mobile Payment,M_9274
2390,CASH_743,,Villach,Eingelegte Oliven,Brand C,2,8.37,16.74,Mobile Payment,
2391,CASH_408,2024-07-27 17:43:41,Bregenz,Eingelegte Oliven,Brand C,9,8.25,74.25,Cash,
2392,,,Linz,Eingelegte Oliven,Brand A,5,6.58,32.9,Debit Card,
2393,CASH_938,2024-07-16 14:35:55,Eisenstadt,Eingelegte Melanzani,Brand D,5,9.53,47.65,Debit Card,M_9507
2394,CASH_142,2024-08-04 08:17:56,Eisenstadt,Eingelegte Oliven,Brand C,10,2.8,28.0,Cash,M_1551
2395,CASH_944,2024-08-25 00:54:45,Klagenfurt,Eingelegte Melanzani,Brand D,10,1.49,14.9,Mobile Payment,
2396,CASH_737,2024-07-17 19:38:42,Villach,Eingelegte Gurken,Brand B,4,,,Cash,M_6869
2397,CASH_550,2024-08-03 00:15:01,St. Pölten,Eingelegte Oliven,Brand A,6,8.15,48.9,Credit Card,M_8584
2398,CASH_723,2024-07-16 04:55:40,Klagenfurt,Eingelegte Melanzani,Brand A,9,3.94,35.46,Credit Card,
2399,CASH_876,2024-09-07 04:44:02,Villach,Eingelegte Oliven,Brand B,1,8.87,8.87,Credit Card,M_1916
2400,CASH_322,2024-09-06 09:45:28,Eisenstadt,Eingelegte Gurken,Brand D,8,8.96,71.68,Cash,
2401,CASH_207,2024-08-11 07:33:53,Klagenfurt,Eingelegte Melanzani,Brand B,8,7.11,56.88,Cash,M_5497
2402,CASH_991,2024-07-13 16:21:11,Klagenfurt,Eingelegte Gurken,Brand D,7,8.05,56.35,Credit Card,M_6545
2403,CASH_845,,St. Pölten,Eingelegte Gurken,Brand C,5,5.08,25.4,Credit Card,M_6547
2404,,2024-08-07 16:35:18,Salzburg,Eingelegte Oliven,Brand C,1,2.23,2.23,Mobile Payment,
2405,CASH_971,2024-08-12 00:28:59,Villach,Eingelegte Oliven,Brand C,6,6.41,38.46,Cash,M_6449
2406,CASH_237,2024-07-08 16:48:45,Graz,Eingelegte Gurken,Brand D,6,7.91,47.46,Debit Card,M_9079
2407,,2024-07-24 11:18:56,Salzburg,Eingelegte Melanzani,Brand B,9,8.66,77.94,Cash,M_8699
2408,CASH_438,2024-07-08 22:18:55,Klagenfurt,Eingelegte Oliven,Brand C,9,6.12,55.08,Debit Card,M_5344
2409,CASH_302,2024-07-14 13:27:08,St. Pölten,Eingelegte Gurken,Brand D,8,3.97,31.76,Cash,M_1489
2410,CASH_851,2024-08-25 14:16:39,Wien,Eingelegte Gurken,Brand C,2,9.2,18.4,Cash,M_8908
2411,CASH_215,2024-07-09 09:52:23,Innsbruck,Eingelegte Gurken,Brand A,8,6.73,53.84,Credit Card,
2412,CASH_461,2024-09-10 07:50:18,Klagenfurt,Eingelegte Oliven,Brand C,6,8.21,49.26,Credit Card,M_4517
2413,CASH_882,,Villach,Eingelegte Gurken,Brand A,9,6.51,58.59,Credit Card,M_2501
2414,CASH_585,2024-07-07 09:12:05,Salzburg,Eingelegte Gurken,Brand C,8,7.89,63.12,Credit Card,M_8484
2415,,2024-09-10 12:56:02,St. Pölten,Eingelegte Oliven,Brand B,2,4.78,9.56,Mobile Payment,M_1400
2416,CASH_180,2024-08-17 17:12:38,Salzburg,Eingelegte Melanzani,Brand C,4,2.46,9.84,Mobile Payment,
2417,CASH_322,2024-09-25 23:15:45,St. Pölten,Eingelegte Gurken,Brand B,8,2.66,21.28,Credit Card,M_4869
2418,CASH_673,2024-09-05 05:41:04,Eisenstadt,Eingelegte Oliven,Brand B,9,9.57,86.13,Debit Card,M_7753
2419,CASH_963,2024-08-01 23:56:17,Graz,Eingelegte Oliven,Brand A,9,5.61,50.49,Credit Card,
2420,CASH_252,2024-08-25 09:30:17,Villach,Eingelegte Gurken,Brand C,1,6.83,6.83,Cash,M_3727
2421,CASH_708,2024-08-25 13:15:28,Klagenfurt,Eingelegte Oliven,Brand A,9,8.42,75.78,Mobile Payment,
2422,CASH_413,2024-09-06 14:42:05,Linz,Eingelegte Gurken,Brand B,10,4.01,40.1,Credit Card,M_6411
2423,CASH_385,2024-09-22 04:12:39,Wien,Eingelegte Melanzani,Brand D,10,8.62,86.2,Debit Card,
2424,CASH_165,2024-08-23 21:51:33,Salzburg,Eingelegte Oliven,Brand B,3,8.12,24.36,Cash,M_3234
2425,CASH_331,2024-07-18 05:57:03,Bregenz,Eingelegte Melanzani,Brand B,8,7.96,63.68,Credit Card,M_2053
2426,CASH_434,2024-08-08 22:56:33,Bregenz,Eingelegte Oliven,Brand B,1,8.09,8.09,Mobile Payment,M_6333
2427,CASH_909,2024-08-21 20:52:42,Klagenfurt,Eingelegte Gurken,Brand D,9,1.49,13.41,Mobile Payment,M_3158
2428,CASH_754,2024-08-31 20:27:16,Linz,Eingelegte Oliven,Brand C,4,9.24,36.96,Cash,M_7023
2429,CASH_357,2024-08-25 11:12:56,Linz,Eingelegte Melanzani,Brand A,1,1.79,1.79,Debit Card,M_8469
2430,CASH_184,2024-07-18 01:15:20,St. Pölten,Eingelegte Melanzani,Brand C,1,4.68,4.68,Credit Card,
2431,CASH_740,2024-08-10 01:34:05,Linz,Eingelegte Melanzani,Brand B,3,5.51,16.53,Debit Card,M_7729
2432,CASH_833,2024-09-01 21:37:44,Wien,Eingelegte Gurken,Brand B,4,1.86,7.44,Debit Card,
2433,CASH_602,2024-09-17 02:47:52,Wien,Eingelegte Melanzani,Brand C,3,1.73,5.19,Mobile Payment,M_5841
2434,CASH_441,2024-08-16 19:38:01,Graz,Eingelegte Gurken,Brand A,3,6.58,19.74,Credit Card,M_5750
2435,CASH_988,,Wien,Eingelegte Oliven,Brand D,8,7.68,61.44,Mobile Payment,
2436,CASH_243,2024-09-15 04:57:56,Salzburg,Eingelegte Gurken,Brand D,5,9.42,47.1,Debit Card,
2437,,2024-07-20 01:18:15,St. Pölten,Eingelegte Melanzani,Brand D,5,1.78,8.9,Debit Card,M_6757
2438,CASH_523,2024-07-29 06:25:05,Klagenfurt,Eingelegte Gurken,Brand A,7,3.25,22.75,Mobile Payment,M_3454
2439,CASH_744,2024-07-07 21:15:25,Bregenz,Eingelegte Oliven,Brand A,3,3.83,11.49,Credit Card,
2440,CASH_142,2024-09-26 13:35:31,Villach,Eingelegte Oliven,Brand A,6,1.68,10.08,Credit Card,M_2363
2441,CASH_713,,Innsbruck,Eingelegte Melanzani,Brand B,6,2.69,16.14,Cash,M_4790
2442,CASH_696,2024-08-04 16:18:46,Klagenfurt,Eingelegte Melanzani,Brand D,6,1.5,9.0,Debit Card,M_4085
2443,,2024-09-06 07:02:09,Graz,Eingelegte Gurken,Brand C,7,8.06,56.42,Mobile Payment,M_1402
2444,CASH_430,2024-07-09 20:57:04,Linz,Eingelegte Oliven,Brand A,6,,,Cash,
2445,CASH_882,2024-08-01 07:26:12,Innsbruck,Eingelegte Melanzani,Brand C,8,4.31,34.48,Mobile Payment,
2446,CASH_222,2024-09-12 17:57:18,Villach,Eingelegte Gurken,Brand B,8,1.3,10.4,Cash,
2447,CASH_938,,Graz,Eingelegte Gurken,Brand B,9,8.51,76.59,Cash,M_8711
2448,CASH_211,2024-09-08 11:24:33,Bregenz,Eingelegte Gurken,Brand D,6,,,Credit Card,M_4878
2449,CASH_170,2024-07-31 00:48:44,Wien,Eingelegte Oliven,Brand C,6,6.31,37.86,Debit Card,M_9981
2450,CASH_484,2024-07-10 15:37:13,Linz,Eingelegte Oliven,Brand D,1,7.42,7.42,Mobile Payment,M_1707
2451,CASH_463,2024-09-19 09:59:55,Graz,Eingelegte Oliven,Brand C,10,8.57,85.7,Debit Card,
2452,CASH_367,2024-08-18 11:00:36,Villach,Eingelegte Melanzani,Brand A,8,6.83,54.64,Debit Card,
2453,CASH_263,2024-07-15 18:42:52,Villach,Eingelegte Melanzani,Brand B,7,8.37,58.59,Credit Card,
2454,,2024-07-03 23:07:01,Innsbruck,Eingelegte Gurken,Brand A,10,6.31,63.1,Credit Card,M_2101
2455,CASH_515,2024-07-26 04:31:44,Graz,Eingelegte Oliven,Brand A,6,8.22,49.32,Debit Card,M_9043
2456,CASH_575,2024-07-11 08:42:37,Graz,Eingelegte Oliven,Brand D,9,9.63,86.67,Credit Card,M_7992
2457,CASH_128,2024-09-15 12:19:27,Bregenz,Eingelegte Gurken,Brand B,6,4.26,25.56,Credit Card,M_3740
2458,CASH_345,2024-07-16 06:23:25,St. Pölten,Eingelegte Oliven,Brand D,5,8.04,40.2,Cash,M_1798
2459,CASH_929,2024-08-29 23:17:56,Eisenstadt,Eingelegte Gurken,Brand D,4,2.09,8.36,Cash,M_9029
2460,CASH_721,2024-08-27 09:31:28,Innsbruck,Eingelegte Gurken,Brand C,9,5.83,52.47,Mobile Payment,M_8695
2461,CASH_726,2024-07-19 01:53:05,Innsbruck,Eingelegte Melanzani,Brand D,5,6.2,31.0,Cash,M_9042
2462,CASH_315,2024-08-23 18:36:12,Klagenfurt,Eingelegte Melanzani,Brand A,4,3.21,12.84,Debit Card,M_1648
2463,CASH_841,2024-07-17 16:51:47,Bregenz,Eingelegte Gurken,Brand B,4,3.98,15.92,Debit Card,M_1872
2464,CASH_616,2024-09-09 15:16:30,Salzburg,Eingelegte Melanzani,Brand B,9,6.32,56.88,Cash,
2465,CASH_240,2024-09-12 05:51:08,St. Pölten,Eingelegte Melanzani,Brand A,8,5.6,44.8,Mobile Payment,M_1132
2466,CASH_964,2024-08-05 21:46:51,Bregenz,Eingelegte Gurken,Brand A,6,5.34,32.04,Debit Card,M_2292
2467,CASH_409,2024-07-17 21:19:13,Klagenfurt,Eingelegte Melanzani,Brand C,4,7.26,29.04,Credit Card,M_9109
2468,CASH_733,2024-07-19 14:10:03,Linz,Eingelegte Oliven,Brand A,4,7.32,29.28,Mobile Payment,M_6772
2469,CASH_690,2024-09-17 08:12:12,Salzburg,Eingelegte Gurken,Brand D,8,8.26,66.08,Mobile Payment,M_7549
2470,CASH_372,2024-09-13 20:58:17,Salzburg,Eingelegte Melanzani,Brand A,1,8.72,8.72,Debit Card,
2471,CASH_101,2024-09-13 04:07:58,Salzburg,Eingelegte Oliven,Brand A,9,6.76,60.84,Debit Card,M_2861
2472,CASH_559,,Klagenfurt,Eingelegte Melanzani,Brand C,9,1.7,15.3,Credit Card,M_9183
2473,CASH_758,2024-08-28 11:25:03,Salzburg,Eingelegte Gurken,Brand C,3,3.72,11.16,Mobile Payment,M_5650
2474,CASH_449,2024-07-23 03:53:14,Linz,Eingelegte Gurken,Brand B,3,6.13,18.39,Credit Card,M_2365
2475,CASH_492,2024-08-07 07:17:24,Wien,Eingelegte Oliven,Brand C,5,1.45,7.25,Credit Card,M_5093
2476,CASH_892,2024-07-10 01:28:36,Klagenfurt,Eingelegte Melanzani,Brand D,4,1.67,6.68,Credit Card,M_1007
2477,CASH_508,2024-09-20 03:31:21,Salzburg,Eingelegte Gurken,Brand A,10,3.28,32.8,Credit Card,M_6501
2478,CASH_468,2024-09-25 06:27:25,Wien,Eingelegte Melanzani,Brand C,10,1.61,16.1,Debit Card,M_6234
2479,CASH_844,2024-09-17 03:42:23,Bregenz,Eingelegte Oliven,Brand B,10,,,Mobile Payment,
2480,,2024-07-22 02:52:37,Salzburg,Eingelegte Oliven,Brand A,5,6.25,31.25,Mobile Payment,M_5754
2481,CASH_470,2024-07-11 06:52:32,Villach,Eingelegte Oliven,Brand B,10,8.69,86.9,Debit Card,M_1093
2482,CASH_409,2024-09-29 00:06:28,Wien,Eingelegte Melanzani,Brand A,10,6.82,68.2,Mobile Payment,M_9244
2483,CASH_656,2024-08-21 11:39:19,Salzburg,Eingelegte Oliven,Brand B,8,8.19,65.52,Credit Card,
2484,CASH_526,2024-08-11 19:06:58,Linz,Eingelegte Gurken,Brand A,6,2.35,14.1,Credit Card,M_1416
2485,CASH_240,2024-07-08 16:20:56,Innsbruck,Eingelegte Melanzani,Brand C,7,5.8,40.6,Cash,M_4863
2486,CASH_843,,Linz,Eingelegte Gurken,Brand B,7,1.74,12.18,Cash,M_3590
2487,CASH_649,2024-08-01 08:10:15,Villach,Eingelegte Gurken,Brand A,8,1.27,10.16,Cash,M_4242
2488,CASH_648,,Bregenz,Eingelegte Oliven,Brand D,7,3.72,26.04,Debit Card,M_3196
2489,CASH_963,2024-08-13 05:50:18,Wien,Eingelegte Melanzani,Brand B,4,8.94,35.76,Mobile Payment,M_1305
2490,CASH_248,2024-09-15 22:55:31,Linz,Eingelegte Gurken,Brand B,6,4.89,29.34,Mobile Payment,M_8157
2491,CASH_707,2024-09-07 18:42:13,Graz,Eingelegte Gurken,Brand D,4,3.87,15.48,Cash,
2492,CASH_490,2024-07-22 16:36:12,Innsbruck,Eingelegte Oliven,Brand B,8,4.84,38.72,Credit Card,M_1650
