Transaction_ID,Customer_ID,Date_Time,Store_Location,Product,Brand,Quantity,Price_Per_Unit,Total_Price,Payment_Method
TXN_683,CUST_254,2023-09-15 15:20:00,Store_A,Pickled Cucumbers,Brand_A,5,2.12,10.600000000000001,Mobile Payment
TXN_684,CUST_56,2023-09-14 19:45:00,Store_C,Cucumber,Brand_B,3,1.36,4.08,Mobile Payment
TXN_685,CUST_276,2023-09-08 16:01:00,Store_D,Cucumber,Brand_C,5,1.1,5.5,Mobile Payment
TXN_686,CUST_134,2023-09-24 08:48:00,Store_C,Cucumber,Brand_A,3,1.31,3.93,Cash
TXN_687,CUST_236,2023-09-14 09:15:00,Store_B,Cucumber,Brand_A,3,1.15,3.4499999999999997,Mobile Payment
TXN_688,CUST_286,2023-09-21 17:34:00,Store_D,Cucumber,Brand_A,5,1.44,7.199999999999999,Mobile Payment
TXN_689,CUST_214,2023-09-07 16:08:00,Store_A,Pickled Cucumbers,Brand_B,1,2.34,2.34,Mobile Payment
TXN_690,CUST_85,2023-09-12 15:08:00,Store_A,Pickled Cucumbers,Brand_A,5,2.44,12.2,Mobile Payment
TXN_691,CUST_38,2023-09-05 08:46:00,Store_D,Cucumber,Brand_A,2,1.43,2.86,Mobile Payment
TXN_692,CUST_98,2023-09-17 09:41:00,Store_A,Cucumber,Brand_A,5,1.01,5.05,Credit Card
TXN_693,CUST_272,2023-09-16 16:06:00,Store_C,Pickled Cucumbers,Brand_A,2,2.98,5.96,Mobile Payment
TXN_694,CUST_151,2023-09-21 19:11:00,Store_A,Pickled Cucumbers,Brand_A,5,2.21,11.05,Cash
TXN_695,CUST_3,2023-09-12 08:26:00,Store_D,Pickled Cucumbers,Brand_A,1,2.76,2.76,Credit Card
TXN_696,CUST_258,2023-09-16 14:56:00,Store_C,Pickled Cucumbers,Brand_B,3,2.08,6.24,Credit Card
TXN_697,CUST_207,2023-09-03 15:33:00,Store_A,Cucumber,Brand_A,1,1.03,1.03,Credit Card
TXN_698,CUST_149,2023-09-27 16:50:00,Store_A,Pickled Cucumbers,Brand_A,4,2.51,10.04,Credit Card
TXN_699,CUST_117,2023-09-24 20:36:00,Store_D,Pickled Cucumbers,Brand_A,2,2.26,4.52,Mobile Payment
TXN_700,CUST_287,2023-09-27 14:40:00,Store_C,Pickled Cucumbers,Brand_A,4,2.35,9.4,Cash
TXN_701,CUST_50,2023-09-04 17:09:00,Store_D,Cucumber,Brand_A,1,1.41,1.41,Mobile Payment
TXN_702,CUST_17,2023-09-30 20:21:00,Store_D,Cucumber,Brand_A,5,1.03,5.15,Credit Card
TXN_703,CUST_186,2023-09-17 09:19:00,Store_C,Cucumber,Brand_A,2,1.26,2.52,Credit Card
TXN_704,CUST_19,2023-09-06 09:51:00,Store_B,Pickled Cucumbers,Brand_A,1,2.51,2.51,Cash
TXN_705,CUST_192,2023-09-09 14:57:00,Store_B,Cucumber,Brand_A,2,1.3,2.6,Cash
TXN_706,CUST_229,2023-09-16 10:59:00,Store_C,Cucumber,Brand_C,3,0.95,2.8499999999999996,Cash
TXN_707,CUST_83,2023-09-03 12:29:00,Store_A,Pickled Cucumbers,Brand_A,2,2.31,4.62,Credit Card
TXN_708,CUST_148,2023-09-15 18:19:00,Store_B,Cucumber,Brand_B,3,0.99,2.9699999999999998,Mobile Payment
TXN_709,CUST_247,2023-09-05 20:28:00,Store_A,Cucumber,Brand_A,3,1.2,3.5999999999999996,Credit Card
TXN_710,CUST_137,2023-09-23 20:27:00,Store_C,Pickled Cucumbers,Brand_B,2,2.14,4.28,Cash
TXN_711,CUST_270,2023-09-06 20:58:00,Store_B,Pickled Cucumbers,Brand_B,2,1.96,3.92,Cash
TXN_712,CUST_37,2023-09-03 16:10:00,Store_B,Cucumber,Brand_A,3,1.42,4.26,Mobile Payment
TXN_713,CUST_102,2023-09-26 13:51:00,Store_C,Pickled Cucumbers,Brand_A,3,2.85,8.55,Mobile Payment
TXN_714,CUST_107,2023-09-18 09:28:00,Store_C,Cucumber,Brand_A,1,1.48,1.48,Credit Card
TXN_715,CUST_255,2023-09-24 10:07:00,Store_B,Pickled Cucumbers,Brand_A,2,2.74,5.48,Cash
TXN_716,CUST_116,2023-09-05 12:36:00,Store_B,Pickled Cucumbers,Brand_C,2,1.53,3.06,Cash
TXN_717,CUST_104,2023-09-03 13:04:00,Store_A,Pickled Cucumbers,Brand_B,4,1.82,7.28,Mobile Payment
TXN_718,CUST_188,2023-09-05 15:38:00,Store_B,Cucumber,Brand_C,5,0.81,4.050000000000001,Cash
TXN_719,CUST_282,2023-09-28 11:04:00,Store_C,Cucumber,Brand_A,5,1.37,6.8500000000000005,Cash
TXN_720,CUST_151,2023-09-08 13:57:00,Store_B,Pickled Cucumbers,Brand_B,5,2.08,10.4,Mobile Payment
TXN_721,CUST_21,2023-09-29 18:08:00,Store_B,Pickled Cucumbers,Brand_C,3,1.77,5.3100000000000005,Credit Card
TXN_722,CUST_150,2023-09-22 08:01:00,Store_A,Pickled Cucumbers,Brand_A,1,2.19,2.19,Cash
TXN_723,CUST_199,2023-09-07 15:28:00,Store_B,Pickled Cucumbers,Brand_A,1,2.78,2.78,Cash
TXN_724,CUST_193,2023-09-20 19:03:00,Store_B,Cucumber,Brand_B,3,1.27,3.81,Mobile Payment
TXN_725,CUST_197,2023-09-24 08:06:00,Store_B,Pickled Cucumbers,Brand_A,2,2.8,5.6,Credit Card
TXN_726,CUST_259,2023-09-01 17:10:00,Store_C,Pickled Cucumbers,Brand_B,4,2.45,9.8,Cash
TXN_727,CUST_270,2023-09-29 13:59:00,Store_C,Cucumber,Brand_A,5,1.34,6.7,Mobile Payment
TXN_728,CUST_279,2023-09-14 20:51:00,Store_A,Pickled Cucumbers,Brand_B,2,1.97,3.94,Cash
TXN_729,CUST_162,2023-09-27 20:12:00,Store_D,Cucumber,Brand_A,4,1.19,4.76,Mobile Payment
TXN_730,CUST_212,2023-09-15 08:36:00,Store_C,Cucumber,Brand_A,5,1.17,5.85,Credit Card
TXN_731,CUST_39,2023-09-05 15:12:00,Store_C,Cucumber,Brand_A,4,1.15,4.6,Cash
TXN_732,CUST_4,2023-09-16 12:08:00,Store_C,Cucumber,Brand_B,1,1.13,1.13,Mobile Payment
TXN_733,CUST_207,2023-09-04 16:29:00,Store_D,Pickled Cucumbers,Brand_B,1,2.19,2.19,Credit Card
TXN_734,CUST_11,2023-09-01 16:14:00,Store_D,Cucumber,Brand_A,1,1.36,1.36,Cash
TXN_735,CUST_130,2023-09-29 13:44:00,Store_C,Cucumber,Brand_A,5,1.04,5.2,Cash
TXN_736,CUST_180,2023-09-29 20:54:00,Store_D,Cucumber,Brand_B,1,1.12,1.12,Mobile Payment
TXN_737,CUST_260,2023-09-20 17:37:00,Store_B,Pickled Cucumbers,Brand_A,2,2.8,5.6,Mobile Payment
TXN_738,CUST_2,2023-09-22 13:16:00,Store_C,Cucumber,Brand_B,3,1.26,3.7800000000000002,Credit Card
TXN_739,CUST_181,2023-09-06 20:48:00,Store_A,Cucumber,Brand_A,5,1.27,6.35,Credit Card
TXN_740,CUST_29,2023-09-11 12:45:00,Store_B,Cucumber,Brand_A,1,1.19,1.19,Cash
TXN_741,CUST_202,2023-09-28 08:26:00,Store_D,Pickled Cucumbers,Brand_A,4,2.17,8.68,Cash
TXN_742,CUST_162,2023-09-01 14:18:00,Store_A,Pickled Cucumbers,Brand_A,2,2.17,4.34,Credit Card
TXN_743,CUST_269,2023-09-20 20:31:00,Store_D,Pickled Cucumbers,Brand_B,5,2.48,12.4,Credit Card
TXN_744,CUST_42,2023-09-30 09:33:00,Store_D,Pickled Cucumbers,Brand_A,1,2.93,2.93,Cash
TXN_745,CUST_126,2023-09-24 16:14:00,Store_A,Pickled Cucumbers,Brand_A,4,2.06,8.24,Cash
TXN_746,CUST_100,2023-09-06 12:05:00,Store_C,Cucumber,Brand_B,2,1.07,2.14,Credit Card
TXN_747,CUST_281,2023-09-03 19:42:00,Store_B,Cucumber,Brand_A,5,1.37,6.8500000000000005,Cash
TXN_748,CUST_214,2023-09-18 17:28:00,Store_A,Cucumber,Brand_A,2,1.43,2.86,Credit Card
TXN_749,CUST_161,2023-09-25 19:49:00,Store_C,Pickled Cucumbers,Brand_C,5,1.56,7.800000000000001,Credit Card
TXN_750,CUST_177,2023-09-04 13:51:00,Store_D,Pickled Cucumbers,Brand_B,5,2.4,12.0,Credit Card
TXN_751,CUST_266,2023-09-23 19:58:00,Store_B,Cucumber,Brand_A,2,1.27,2.54,Credit Card
TXN_752,CUST_117,2023-09-08 09:54:00,Store_D,Cucumber,Brand_C,3,0.93,2.79,Cash
TXN_753,CUST_249,2023-09-15 08:42:00,Store_B,Pickled Cucumbers,Brand_B,5,2.38,11.899999999999999,Credit Card
TXN_754,CUST_160,2023-09-21 14:05:00,Store_A,Cucumber,Brand_A,3,1.25,3.75,Mobile Payment
TXN_755,CUST_153,2023-09-04 19:29:00,Store_D,Pickled Cucumbers,Brand_A,4,2.06,8.24,Cash
TXN_756,CUST_291,2023-09-17 16:20:00,Store_C,Cucumber,Brand_B,3,1.32,3.96,Credit Card
TXN_757,CUST_291,2023-09-09 08:05:00,Store_D,Pickled Cucumbers,Brand_B,2,2.12,4.24,Mobile Payment
TXN_758,CUST_10,2023-09-01 09:31:00,Store_C,Pickled Cucumbers,Brand_A,4,2.93,11.72,Credit Card
TXN_759,CUST_6,2023-09-08 17:11:00,Store_B,Pickled Cucumbers,Brand_B,4,2.34,9.36,Credit Card
TXN_760,CUST_198,2023-09-15 20:01:00,Store_C,Pickled Cucumbers,Brand_B,1,1.83,1.83,Credit Card
TXN_761,CUST_59,2023-09-13 17:44:00,Store_A,Cucumber,Brand_A,1,1.47,1.47,Mobile Payment
TXN_762,CUST_96,2023-09-11 18:58:00,Store_C,Cucumber,Brand_A,1,1.0,1.0,Credit Card
TXN_763,CUST_168,2023-09-07 17:16:00,Store_A,Pickled Cucumbers,Brand_A,2,2.54,5.08,Credit Card
TXN_764,CUST_91,2023-09-23 14:50:00,Store_C,Pickled Cucumbers,Brand_B,3,1.85,5.550000000000001,Mobile Payment
TXN_765,CUST_287,2023-09-03 13:00:00,Store_D,Pickled Cucumbers,Brand_A,1,2.09,2.09,Cash
TXN_766,CUST_172,2023-09-04 14:05:00,Store_C,Pickled Cucumbers,Brand_A,1,2.01,2.01,Mobile Payment
TXN_767,CUST_131,2023-09-24 16:02:00,Store_D,Cucumber,Brand_B,1,1.2,1.2,Cash
TXN_768,CUST_54,2023-09-20 16:56:00,Store_C,Pickled Cucumbers,Brand_B,1,2.42,2.42,Credit Card
TXN_769,CUST_29,2023-09-25 15:23:00,Store_C,Pickled Cucumbers,Brand_A,1,2.7,2.7,Credit Card
TXN_770,CUST_210,2023-09-11 11:35:00,Store_D,Pickled Cucumbers,Brand_B,4,1.86,7.44,Mobile Payment
TXN_771,CUST_8,2023-09-23 11:30:00,Store_D,Pickled Cucumbers,Brand_A,3,2.56,7.68,Credit Card
TXN_772,CUST_265,2023-09-09 08:15:00,Store_C,Pickled Cucumbers,Brand_B,5,1.87,9.350000000000001,Cash
TXN_773,CUST_262,2023-09-19 17:28:00,Store_C,Pickled Cucumbers,Brand_A,4,2.44,9.76,Credit Card
TXN_774,CUST_2,2023-09-16 19:05:00,Store_C,Pickled Cucumbers,Brand_A,3,2.06,6.18,Cash
TXN_775,CUST_95,2023-09-16 11:09:00,Store_B,Pickled Cucumbers,Brand_B,5,2.19,10.95,Credit Card
TXN_776,CUST_114,2023-09-27 10:16:00,Store_C,Cucumber,Brand_A,3,1.11,3.33,Mobile Payment
TXN_777,CUST_11,2023-09-24 20:31:00,Store_A,Pickled Cucumbers,Brand_A,5,2.18,10.9,Cash
TXN_778,CUST_234,2023-09-04 11:19:00,Store_C,Pickled Cucumbers,Brand_B,3,2.49,7.470000000000001,Cash
TXN_779,CUST_266,2023-09-28 20:58:00,Store_A,Cucumber,Brand_B,1,1.26,1.26,Mobile Payment
TXN_780,CUST_242,2023-09-09 20:39:00,Store_A,Cucumber,Brand_B,4,1.29,5.16,Cash
TXN_781,CUST_29,2023-09-05 17:32:00,Store_B,Cucumber,Brand_B,4,1.24,4.96,Cash
TXN_782,CUST_255,2023-09-21 10:55:00,Store_D,Cucumber,Brand_A,3,1.02,3.06,Credit Card
TXN_783,CUST_242,2023-09-05 15:41:00,Store_A,Cucumber,Brand_A,5,1.27,6.35,Cash
TXN_784,CUST_246,2023-09-25 10:30:00,Store_D,Cucumber,Brand_A,2,1.03,2.06,Credit Card
TXN_785,CUST_51,2023-09-27 20:17:00,Store_A,Pickled Cucumbers,Brand_A,5,2.6,13.0,Credit Card
TXN_786,CUST_179,2023-09-14 15:24:00,Store_B,Cucumber,Brand_C,3,1.13,3.3899999999999997,Cash
TXN_787,CUST_219,2023-09-12 16:53:00,Store_A,Cucumber,Brand_A,5,1.09,5.45,Credit Card
TXN_788,CUST_268,2023-09-11 16:24:00,Store_D,Cucumber,Brand_A,1,1.05,1.05,Cash
TXN_789,CUST_41,2023-09-30 16:11:00,Store_A,Cucumber,Brand_A,4,1.36,5.44,Credit Card
TXN_790,CUST_155,2023-09-30 18:32:00,Store_D,Pickled Cucumbers,Brand_C,4,1.87,7.48,Cash
TXN_791,CUST_34,2023-09-12 11:26:00,Store_B,Pickled Cucumbers,Brand_A,1,2.61,2.61,Mobile Payment
TXN_792,CUST_145,2023-09-26 08:35:00,Store_A,Cucumber,Brand_A,4,1.39,5.56,Credit Card
TXN_793,CUST_33,2023-09-12 10:24:00,Store_D,Pickled Cucumbers,Brand_A,1,2.61,2.61,Mobile Payment
TXN_794,CUST_153,2023-09-09 09:08:00,Store_A,Cucumber,Brand_B,4,1.22,4.88,Mobile Payment
TXN_795,CUST_62,2023-09-21 16:41:00,Store_B,Cucumber,Brand_A,5,1.07,5.3500000000000005,Cash
TXN_796,CUST_286,2023-09-26 08:56:00,Store_A,Cucumber,Brand_B,3,1.08,3.24,Credit Card
TXN_797,CUST_134,2023-09-15 18:44:00,Store_B,Cucumber,Brand_C,5,0.94,4.699999999999999,Cash
TXN_798,CUST_174,2023-09-18 14:26:00,Store_D,Pickled Cucumbers,Brand_A,4,2.31,9.24,Credit Card
TXN_799,CUST_112,2023-09-06 11:52:00,Store_B,Cucumber,Brand_B,1,1.0,1.0,Mobile Payment
TXN_800,CUST_260,2023-09-26 10:51:00,Store_B,Cucumber,Brand_C,1,1.16,1.16,Cash
TXN_801,CUST_39,2023-09-07 19:12:00,Store_B,Cucumber,Brand_B,4,0.94,3.76,Cash
TXN_802,CUST_122,2023-09-18 13:48:00,Store_D,Cucumber,Brand_A,5,1.05,5.25,Mobile Payment
TXN_803,CUST_250,2023-09-05 10:07:00,Store_A,Cucumber,Brand_A,3,1.31,3.93,Mobile Payment
TXN_804,CUST_204,2023-09-14 09:55:00,Store_C,Pickled Cucumbers,Brand_B,3,2.25,6.75,Cash
TXN_805,CUST_264,2023-09-17 10:32:00,Store_C,Cucumber,Brand_A,4,1.45,5.8,Mobile Payment
TXN_806,CUST_173,2023-09-27 11:18:00,Store_D,Pickled Cucumbers,Brand_B,3,1.92,5.76,Cash
TXN_807,CUST_86,2023-09-03 14:35:00,Store_C,Pickled Cucumbers,Brand_C,1,2.21,2.21,Cash
TXN_808,CUST_264,2023-09-07 19:50:00,Store_B,Pickled Cucumbers,Brand_C,4,1.99,7.96,Mobile Payment
TXN_809,CUST_52,2023-09-05 15:02:00,Store_D,Cucumber,Brand_A,3,1.16,3.4799999999999995,Mobile Payment
TXN_810,CUST_284,2023-09-23 09:34:00,Store_A,Cucumber,Brand_A,5,1.21,6.05,Cash
TXN_811,CUST_7,2023-09-24 18:22:00,Store_D,Pickled Cucumbers,Brand_C,4,2.26,9.04,Cash
TXN_812,CUST_81,2023-09-12 10:14:00,Store_D,Cucumber,Brand_B,4,1.36,5.44,Credit Card
TXN_813,CUST_80,2023-09-14 15:57:00,Store_B,Cucumber,Brand_A,1,1.12,1.12,Cash
TXN_814,CUST_91,2023-09-24 13:11:00,Store_A,Pickled Cucumbers,Brand_C,1,1.7,1.7,Mobile Payment
TXN_815,CUST_174,2023-09-29 18:32:00,Store_A,Cucumber,Brand_B,1,1.39,1.39,Cash
TXN_816,CUST_99,2023-09-08 11:38:00,Store_D,Cucumber,Brand_A,2,1.34,2.68,Mobile Payment
TXN_817,CUST_278,2023-09-21 12:37:00,Store_B,Cucumber,Brand_A,1,1.46,1.46,Mobile Payment
TXN_818,CUST_282,2023-09-29 10:26:00,Store_B,Cucumber,Brand_A,1,1.26,1.26,Mobile Payment
TXN_819,CUST_86,2023-09-02 15:23:00,Store_B,Pickled Cucumbers,Brand_A,2,2.09,4.18,Mobile Payment
TXN_820,CUST_210,2023-09-02 11:14:00,Store_A,Pickled Cucumbers,Brand_A,1,2.64,2.64,Cash
TXN_821,CUST_8,2023-09-05 18:54:00,Store_D,Cucumber,Brand_B,3,0.94,2.82,Credit Card
TXN_822,CUST_204,2023-09-26 18:43:00,Store_B,Cucumber,Brand_A,3,1.44,4.32,Mobile Payment
TXN_823,CUST_136,2023-09-30 20:29:00,Store_C,Cucumber,Brand_A,3,1.04,3.12,Cash
TXN_824,CUST_155,2023-09-02 13:13:00,Store_B,Pickled Cucumbers,Brand_A,4,2.7,10.8,Mobile Payment
TXN_825,CUST_54,2023-09-02 17:19:00,Store_D,Pickled Cucumbers,Brand_A,5,2.87,14.350000000000001,Mobile Payment
TXN_826,CUST_106,2023-09-11 11:57:00,Store_C,Cucumber,Brand_C,1,1.09,1.09,Mobile Payment
TXN_827,CUST_255,2023-09-24 09:32:00,Store_B,Pickled Cucumbers,Brand_A,1,2.64,2.64,Cash
TXN_828,CUST_243,2023-09-20 18:53:00,Store_D,Pickled Cucumbers,Brand_A,5,2.19,10.95,Mobile Payment
TXN_829,CUST_44,2023-09-07 17:50:00,Store_D,Pickled Cucumbers,Brand_B,4,2.04,8.16,Credit Card
TXN_830,CUST_186,2023-09-11 18:17:00,Store_D,Cucumber,Brand_A,3,1.22,3.66,Mobile Payment
TXN_831,CUST_179,2023-09-14 13:01:00,Store_B,Cucumber,Brand_A,4,1.07,4.28,Credit Card
TXN_832,CUST_48,2023-09-24 20:12:00,Store_A,Pickled Cucumbers,Brand_A,4,2.15,8.6,Mobile Payment
TXN_833,CUST_46,2023-09-15 13:43:00,Store_D,Cucumber,Brand_A,5,1.07,5.3500000000000005,Mobile Payment
TXN_834,CUST_220,2023-09-04 13:40:00,Store_D,Pickled Cucumbers,Brand_A,5,2.93,14.65,Mobile Payment
TXN_835,CUST_158,2023-09-20 17:21:00,Store_C,Pickled Cucumbers,Brand_A,3,2.31,6.93,Credit Card
TXN_836,CUST_292,2023-09-02 13:59:00,Store_D,Cucumber,Brand_A,2,1.46,2.92,Cash
TXN_837,CUST_41,2023-09-21 20:02:00,Store_B,Cucumber,Brand_C,2,1.14,2.28,Mobile Payment
TXN_838,CUST_252,2023-09-25 12:27:00,Store_A,Pickled Cucumbers,Brand_A,5,2.08,10.4,Mobile Payment
TXN_839,CUST_170,2023-09-16 16:07:00,Store_A,Pickled Cucumbers,Brand_A,1,2.07,2.07,Cash
TXN_840,CUST_31,2023-09-25 17:47:00,Store_C,Pickled Cucumbers,Brand_B,5,2.42,12.1,Credit Card
TXN_841,CUST_245,2023-09-20 20:44:00,Store_C,Pickled Cucumbers,Brand_A,4,2.47,9.88,Mobile Payment
TXN_842,CUST_281,2023-09-08 12:06:00,Store_D,Pickled Cucumbers,Brand_B,1,2.22,2.22,Cash
TXN_843,CUST_240,2023-09-04 15:36:00,Store_B,Pickled Cucumbers,Brand_A,4,2.18,8.72,Cash
TXN_844,CUST_24,2023-09-16 10:43:00,Store_A,Pickled Cucumbers,Brand_C,4,1.89,7.56,Cash
TXN_845,CUST_4,2023-09-18 09:02:00,Store_A,Pickled Cucumbers,Brand_A,5,2.63,13.149999999999999,Mobile Payment
TXN_846,CUST_42,2023-09-26 18:01:00,Store_B,Pickled Cucumbers,Brand_A,5,2.62,13.100000000000001,Credit Card
TXN_847,CUST_272,2023-09-03 10:28:00,Store_C,Cucumber,Brand_A,1,1.15,1.15,Credit Card
TXN_848,CUST_72,2023-09-09 08:31:00,Store_C,Cucumber,Brand_C,5,0.85,4.25,Mobile Payment
TXN_849,CUST_197,2023-09-10 13:53:00,Store_D,Pickled Cucumbers,Brand_A,3,2.35,7.050000000000001,Cash
TXN_850,CUST_170,2023-09-26 11:40:00,Store_A,Pickled Cucumbers,Brand_A,5,2.03,10.149999999999999,Credit Card
TXN_851,CUST_250,2023-09-30 17:34:00,Store_A,Cucumber,Brand_A,3,1.46,4.38,Credit Card
TXN_852,CUST_65,2023-09-25 13:47:00,Store_B,Pickled Cucumbers,Brand_B,5,2.46,12.3,Cash
TXN_853,CUST_75,2023-09-07 17:54:00,Store_B,Pickled Cucumbers,Brand_A,5,2.37,11.850000000000001,Cash
TXN_854,CUST_97,2023-09-29 08:53:00,Store_C,Pickled Cucumbers,Brand_B,5,2.07,10.35,Credit Card
TXN_855,CUST_125,2023-09-22 17:21:00,Store_D,Cucumber,Brand_A,2,1.37,2.74,Credit Card
TXN_856,CUST_184,2023-09-14 09:51:00,Store_C,Cucumber,Brand_A,1,1.49,1.49,Cash
TXN_857,CUST_217,2023-09-06 14:31:00,Store_B,Pickled Cucumbers,Brand_A,2,2.31,4.62,Cash
TXN_858,CUST_209,2023-09-07 17:54:00,Store_C,Cucumber,Brand_A,1,1.38,1.38,Mobile Payment
TXN_859,CUST_154,2023-09-04 10:35:00,Store_C,Cucumber,Brand_A,2,1.28,2.56,Mobile Payment
TXN_860,CUST_116,2023-09-24 16:35:00,Store_C,Pickled Cucumbers,Brand_A,4,2.48,9.92,Cash
TXN_861,CUST_20,2023-09-02 13:06:00,Store_A,Pickled Cucumbers,Brand_B,2,2.24,4.48,Cash
TXN_862,CUST_22,2023-09-09 17:07:00,Store_A,Cucumber,Brand_A,4,1.33,5.32,Cash
TXN_863,CUST_166,2023-09-03 09:23:00,Store_C,Pickled Cucumbers,Brand_A,1,2.84,2.84,Mobile Payment
TXN_864,CUST_230,2023-09-13 15:07:00,Store_C,Pickled Cucumbers,Brand_A,5,2.43,12.15,Credit Card
TXN_865,CUST_21,2023-09-02 09:46:00,Store_B,Cucumber,Brand_A,3,1.0,3.0,Mobile Payment
TXN_866,CUST_275,2023-09-27 20:50:00,Store_C,Cucumber,Brand_A,2,1.33,2.66,Cash
TXN_867,CUST_61,2023-09-06 18:11:00,Store_D,Pickled Cucumbers,Brand_A,1,2.0,2.0,Credit Card
TXN_868,CUST_77,2023-09-10 18:22:00,Store_B,Pickled Cucumbers,Brand_A,5,2.97,14.850000000000001,Cash
TXN_869,CUST_252,2023-09-09 08:10:00,Store_A,Pickled Cucumbers,Brand_B,2,1.94,3.88,Credit Card
TXN_870,CUST_120,2023-09-22 08:14:00,Store_B,Pickled Cucumbers,Brand_C,1,1.6,1.6,Credit Card
TXN_871,CUST_221,2023-09-25 12:11:00,Store_B,Cucumber,Brand_A,5,1.0,5.0,Credit Card
TXN_872,CUST_45,2023-09-12 16:49:00,Store_A,Cucumber,Brand_A,2,1.0,2.0,Mobile Payment
TXN_873,CUST_146,2023-09-01 17:04:00,Store_B,Cucumber,Brand_B,3,0.97,2.91,Mobile Payment
TXN_874,CUST_11,2023-09-04 20:08:00,Store_A,Cucumber,Brand_A,3,1.47,4.41,Cash
TXN_875,CUST_148,2023-09-17 10:06:00,Store_D,Cucumber,Brand_A,2,1.07,2.14,Mobile Payment
TXN_876,CUST_156,2023-09-17 08:52:00,Store_B,Pickled Cucumbers,Brand_A,3,2.65,7.949999999999999,Credit Card
TXN_877,CUST_176,2023-09-08 13:34:00,Store_A,Cucumber,Brand_B,5,0.98,4.9,Cash
TXN_878,CUST_125,2023-09-25 16:05:00,Store_D,Cucumber,Brand_B,2,1.16,2.32,Credit Card
TXN_879,CUST_52,2023-09-30 12:46:00,Store_D,Cucumber,Brand_A,5,1.1,5.5,Mobile Payment
TXN_880,CUST_72,2023-09-01 17:03:00,Store_D,Cucumber,Brand_A,4,1.08,4.32,Mobile Payment
TXN_881,CUST_254,2023-09-30 10:13:00,Store_C,Cucumber,Brand_A,3,1.12,3.3600000000000003,Credit Card
TXN_882,CUST_212,2023-09-19 09:41:00,Store_D,Cucumber,Brand_B,4,1.24,4.96,Cash
TXN_883,CUST_139,2023-09-03 13:26:00,Store_D,Pickled Cucumbers,Brand_A,4,2.57,10.28,Mobile Payment
TXN_884,CUST_257,2023-09-13 14:57:00,Store_A,Pickled Cucumbers,Brand_A,4,2.54,10.16,Credit Card
TXN_885,CUST_161,2023-09-02 20:20:00,Store_D,Cucumber,Brand_B,5,1.35,6.75,Cash
TXN_886,CUST_298,2023-09-28 11:45:00,Store_D,Pickled Cucumbers,Brand_A,2,2.18,4.36,Mobile Payment
TXN_887,CUST_262,2023-09-11 10:10:00,Store_A,Cucumber,Brand_B,2,1.34,2.68,Cash
TXN_888,CUST_292,2023-09-22 09:47:00,Store_D,Cucumber,Brand_A,3,1.19,3.57,Cash
TXN_889,CUST_101,2023-09-06 16:16:00,Store_D,Cucumber,Brand_A,3,1.41,4.2299999999999995,Mobile Payment
TXN_890,CUST_117,2023-09-12 11:55:00,Store_B,Cucumber,Brand_A,5,1.35,6.75,Cash
TXN_891,CUST_275,2023-09-09 10:12:00,Store_A,Cucumber,Brand_B,4,1.19,4.76,Mobile Payment
TXN_892,CUST_115,2023-09-10 10:51:00,Store_C,Pickled Cucumbers,Brand_B,5,1.9,9.5,Mobile Payment
TXN_893,CUST_69,2023-09-29 20:47:00,Store_D,Cucumber,Brand_B,5,1.34,6.7,Cash
TXN_894,CUST_116,2023-09-14 13:05:00,Store_A,Pickled Cucumbers,Brand_A,3,2.27,6.8100000000000005,Cash
TXN_895,CUST_223,2023-09-10 16:44:00,Store_C,Cucumber,Brand_B,4,1.39,5.56,Credit Card
TXN_896,CUST_190,2023-09-29 19:17:00,Store_D,Cucumber,Brand_A,5,1.21,6.05,Credit Card
TXN_897,CUST_184,2023-09-23 18:37:00,Store_D,Cucumber,Brand_A,1,1.22,1.22,Credit Card
TXN_898,CUST_298,2023-09-02 12:50:00,Store_C,Cucumber,Brand_B,4,1.03,4.12,Credit Card
TXN_899,CUST_27,2023-09-23 13:31:00,Store_C,Pickled Cucumbers,Brand_A,5,2.26,11.299999999999999,Mobile Payment
TXN_900,CUST_253,2023-09-03 08:18:00,Store_C,Pickled Cucumbers,Brand_A,4,2.02,8.08,Mobile Payment
TXN_901,CUST_268,2023-09-14 12:08:00,Store_A,Pickled Cucumbers,Brand_A,4,2.75,11.0,Mobile Payment
TXN_902,CUST_241,2023-09-05 17:41:00,Store_D,Cucumber,Brand_A,1,1.14,1.14,Credit Card
TXN_903,CUST_8,2023-09-05 09:03:00,Store_D,Pickled Cucumbers,Brand_A,4,2.6,10.4,Cash
TXN_904,CUST_113,2023-09-07 13:02:00,Store_D,Cucumber,Brand_A,3,1.35,4.050000000000001,Credit Card
TXN_905,CUST_247,2023-09-11 10:41:00,Store_B,Cucumber,Brand_A,3,1.24,3.7199999999999998,Credit Card
TXN_906,CUST_176,2023-09-27 16:27:00,Store_A,Cucumber,Brand_B,2,1.12,2.24,Cash
TXN_907,CUST_104,2023-09-28 12:54:00,Store_A,Pickled Cucumbers,Brand_B,4,2.05,8.2,Cash
TXN_908,CUST_81,2023-09-24 19:11:00,Store_C,Cucumber,Brand_A,5,1.18,5.8999999999999995,Credit Card
TXN_909,CUST_39,2023-09-03 15:57:00,Store_D,Pickled Cucumbers,Brand_A,4,2.09,8.36,Mobile Payment
TXN_910,CUST_213,2023-09-20 17:32:00,Store_B,Pickled Cucumbers,Brand_A,2,2.68,5.36,Credit Card
